,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
8356,20,Private,139561,11th,10,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Female,184,2217,33,Hong
8357,18,Private,216507,HS-grad,10,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,22296,2332,36,Mexico
8358,17,Private,182320,HS-grad,8,Separated,Sales,Own-child,Asian-Pac-Islander,Female,7427,2690,75,Ireland
8359,46,Private,114383,HS-grad,3,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,12583,1759,36,Columbia
8360,25,Private,157406,Some-college,12,Never-married,Transport-moving,Not-in-family,White,Female,23396,1320,36,Jamaica
8361,36,Private,36127,HS-grad,16,Never-married,Adm-clerical,Not-in-family,Black,Female,9445,2499,33,Greece
8362,43,Private,199574,Some-college,8,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,1137,2845,46,Hong
8363,36,Self-emp-not-inc,168062,HS-grad,1,Never-married,Craft-repair,Unmarried,Other,Female,14082,1041,57,Columbia
8364,84,Private,163833,Bachelors,19,Separated,Sales,Other-relative,White,Female,20980,890,43,Portugal
8365,85,Private,40221,7th-8th,17,Married-civ-spouse,Sales,Unmarried,Other,Female,2090,3252,40,Dominican-Republic
8366,77,Private,29464,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Other,Female,19618,4413,38,Japan
8367,25,Private,284796,HS-grad,6,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,8271,201,38,Canada
8368,33,Local-gov,111746,Bachelors,10,Divorced,Other-service,Not-in-family,Other,Female,17443,3279,41,Holand-Netherlands
8369,81,Private,295868,HS-grad,4,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,529,574,36,Ecuador
8370,70,Private,228883,Bachelors,10,Never-married,Exec-managerial,Unmarried,Black,Female,29652,2461,28,Cambodia
8371,44,Private,56896,Masters,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,1770,37,Italy
8372,50,Private,137888,11th,17,Divorced,Adm-clerical,Other-relative,Black,Female,23252,3969,37,Iran
8373,75,Private,177719,Some-college,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,31799,3188,90,Cambodia
8374,59,Private,28301,Masters,2,Separated,Craft-repair,Own-child,Black,Female,35776,4170,19,Columbia
8375,73,Federal-gov,211891,Some-college,2,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,37312,110,29,Puerto-Rico
8376,36,Self-emp-not-inc,314297,Some-college,9,Widowed,Exec-managerial,Unmarried,Other,Female,41265,2544,28,Ecuador
8377,60,Private,160151,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Female,20186,3967,41,United-States
8378,27,Self-emp-not-inc,16531,Masters,17,Never-married,Handlers-cleaners,Own-child,Other,Female,17573,2073,48,Guatemala
8379,62,Private,230648,5th-6th,14,Divorced,Craft-repair,Unmarried,Black,Female,26912,415,41,England
8380,49,Private,171524,Masters,4,Never-married,Adm-clerical,Unmarried,White,Female,4475,803,32,Peru
8381,27,Private,77577,Bachelors,17,Separated,Machine-op-inspct,Unmarried,Other,Female,21791,4143,33,Scotland
8382,32,Self-emp-inc,128684,HS-grad,14,Separated,Handlers-cleaners,Own-child,White,Female,0,1069,54,United-States
8383,28,Private,100430,Some-college,16,Widowed,Adm-clerical,Own-child,White,Female,15889,1438,38,Trinadad&Tobago
8384,30,Local-gov,262844,HS-grad,3,Never-married,Other-service,Unmarried,White,Female,15240,223,24,Puerto-Rico
8385,30,Private,149724,11th,2,Never-married,Sales,Wife,Other,Female,29208,1282,59,Hungary
8386,65,Private,299045,HS-grad,17,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Female,8272,4320,41,China
8387,36,Private,207412,HS-grad,11,Widowed,Machine-op-inspct,Not-in-family,Black,Female,2737,1529,97,France
8388,84,Private,176496,HS-grad,10,Never-married,Adm-clerical,Unmarried,White,Female,38634,2669,37,Puerto-Rico
8389,64,Private,188574,Assoc-voc,10,Divorced,Adm-clerical,Unmarried,Black,Female,27639,3448,32,Columbia
8390,55,Private,198745,Masters,8,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,26587,470,35,Portugal
8391,61,Private,310782,HS-grad,11,Never-married,Prof-specialty,Not-in-family,Black,Female,24880,2119,47,Thailand
8392,48,Private,189404,11th,5,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,3017,4379,61,Vietnam
8393,65,Federal-gov,26890,Some-college,17,Divorced,Other-service,Own-child,White,Female,7406,2798,50,Poland
8394,77,Private,171752,HS-grad,8,Separated,Prof-specialty,Other-relative,Other,Female,29940,1630,6,Yugoslavia
8395,59,Self-emp-not-inc,79645,HS-grad,13,Married-civ-spouse,Tech-support,Own-child,Asian-Pac-Islander,Female,11689,1283,45,Jamaica
8396,77,Local-gov,394355,9th,18,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,31302,587,42,Poland
8397,52,Private,57221,Masters,11,Never-married,Adm-clerical,Wife,Other,Female,17446,3177,47,Greece
8398,62,Private,234977,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,5661,2771,34,Cuba
8399,62,Private,210187,11th,8,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,8113,3140,14,Iran
8400,40,Private,145431,Some-college,8,Divorced,Handlers-cleaners,Not-in-family,Black,Female,15164,2201,38,Vietnam
8401,48,Private,171265,10th,14,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,8054,2645,42,Dominican-Republic
8402,59,Private,285598,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,13514,1608,43,Scotland
8403,38,Local-gov,178800,Masters,16,Never-married,Machine-op-inspct,Unmarried,White,Female,40899,3167,36,Haiti
8404,35,Private,100497,Bachelors,15,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Female,4106,2984,33,Jamaica
8405,35,Local-gov,193920,HS-grad,8,Separated,Exec-managerial,Not-in-family,Other,Female,313,1118,44,Hungary
8406,48,Private,224729,HS-grad,8,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,20219,3458,43,Ecuador
8407,26,Private,155002,Some-college,12,Married-spouse-absent,Other-service,Unmarried,White,Female,38320,1741,57,Cambodia
8408,88,Private,233069,Some-college,11,Separated,Exec-managerial,Wife,Other,Female,35612,2237,34,Poland
8409,59,Local-gov,163905,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,32859,4132,44,Laos
8410,30,Private,189860,HS-grad,2,Never-married,Adm-clerical,Not-in-family,Black,Female,23500,3766,40,Cuba
8411,79,State-gov,291328,HS-grad,19,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,28493,1095,37,France
8412,55,Private,97147,Bachelors,10,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,16656,3729,40,Hungary
8413,44,Private,120555,Some-college,9,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Female,3390,3170,50,England
8414,37,Self-emp-not-inc,102149,11th,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,34902,3994,42,England
8415,23,Private,75692,Bachelors,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,16373,500,33,Poland
8416,34,Private,15641,10th,9,Widowed,Other-service,Wife,White,Female,3906,3720,35,Cuba
8417,74,Federal-gov,394817,HS-grad,6,Never-married,Sales,Unmarried,Black,Female,0,1461,32,Taiwan
8418,60,Private,199573,Some-college,2,Widowed,Sales,Unmarried,Asian-Pac-Islander,Female,24511,721,55,Scotland
8419,23,Self-emp-inc,157680,Bachelors,14,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,19136,0,56,Ecuador
8420,74,Private,247325,Masters,2,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,27196,108,45,Guatemala
8421,45,Private,225653,Some-college,19,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,19546,138,41,United-States
8422,30,Private,301150,Assoc-acdm,18,Separated,Sales,Not-in-family,White,Female,22433,412,54,El-Salvador
8423,83,Private,159987,Some-college,9,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,2331,32,Hong
8424,56,Private,290012,HS-grad,8,Divorced,Sales,Wife,Black,Female,6915,3731,37,Holand-Netherlands
8425,68,Private,247839,HS-grad,11,Divorced,Craft-repair,Own-child,Asian-Pac-Islander,Female,40354,622,39,Dominican-Republic
8426,31,State-gov,134514,Some-college,12,Never-married,Adm-clerical,Wife,White,Female,31113,2414,42,Yugoslavia
8427,25,Private,56778,11th,19,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,18537,0,44,Iran
8428,47,Private,82380,HS-grad,9,Never-married,Adm-clerical,Unmarried,Other,Female,33866,3535,42,India
8429,56,Private,177435,HS-grad,4,Separated,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,33842,626,90,Holand-Netherlands
8430,24,Private,332232,Some-college,11,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,9341,4215,34,Iran
8431,45,Private,49153,Bachelors,8,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,35827,4024,26,Canada
8432,35,Private,113713,Bachelors,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,18220,3424,33,Cuba
8433,73,Federal-gov,131251,Some-college,11,Never-married,Sales,Not-in-family,White,Female,10076,2748,40,United-States
8434,35,Private,212567,10th,10,Divorced,Exec-managerial,Not-in-family,Black,Female,1603,2716,46,Greece
8435,89,Federal-gov,177907,Assoc-acdm,11,Divorced,Prof-specialty,Not-in-family,Black,Female,11430,4300,41,Scotland
8436,65,Self-emp-not-inc,176143,Some-college,14,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,33601,3372,2,Italy
8437,79,Private,153943,Bachelors,8,Never-married,Other-service,Unmarried,White,Female,29852,1599,46,Laos
8438,79,Private,158206,Masters,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,28146,0,6,Trinadad&Tobago
8439,53,Private,82889,HS-grad,4,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,12806,825,23,Iran
8440,53,Private,84400,HS-grad,14,Never-married,Other-service,Unmarried,White,Female,38150,3215,43,Puerto-Rico
8441,72,Private,148571,Some-college,9,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,1296,1832,55,Haiti
8442,85,Private,175466,9th,9,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,24997,2945,22,Guatemala
8443,83,Private,172593,HS-grad,7,Married-civ-spouse,Other-service,Not-in-family,White,Female,28497,2344,41,Japan
8444,57,Private,187341,HS-grad,11,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,35070,4317,56,Puerto-Rico
8445,29,Private,231327,Some-college,19,Never-married,Exec-managerial,Unmarried,Black,Female,34844,3324,36,Taiwan
8446,58,Private,66800,Assoc-acdm,4,Never-married,Prof-specialty,Own-child,White,Female,29067,3907,34,Italy
8447,59,Private,190307,Bachelors,12,Never-married,Other-service,Own-child,Other,Female,7761,1755,32,Holand-Netherlands
8448,32,Private,225788,Some-college,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,18246,434,66,Scotland
8449,46,Private,264017,Masters,10,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,11824,574,40,Scotland
8450,71,Local-gov,88435,Assoc-acdm,10,Divorced,Adm-clerical,Unmarried,Black,Female,19004,112,45,Ireland
8451,84,Private,165563,Some-college,15,Never-married,Other-service,Wife,Black,Female,25731,102,47,Poland
8452,86,Private,190194,HS-grad,2,Divorced,Other-service,Unmarried,Black,Female,8632,1800,6,Laos
8453,32,Private,21035,Assoc-acdm,17,Married-civ-spouse,Exec-managerial,Wife,White,Female,26435,3867,55,Scotland
8454,20,Self-emp-not-inc,71187,Assoc-voc,5,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,1640,1991,60,Columbia
8455,45,Private,125389,Bachelors,14,Never-married,Sales,Not-in-family,Other,Female,8643,1509,36,Germany
8456,76,Private,133273,Bachelors,15,Divorced,Exec-managerial,Unmarried,Black,Female,0,1588,37,Nicaragua
8457,84,Private,207411,HS-grad,2,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,35881,3645,59,Hungary
8458,25,Private,30979,Masters,11,Separated,Other-service,Wife,Amer-Indian-Eskimo,Female,24432,3999,58,Yugoslavia
8459,62,Private,105212,Some-college,11,Never-married,Sales,Not-in-family,Black,Female,15489,3570,47,Laos
8460,76,Private,250353,Masters,19,Widowed,Sales,Not-in-family,White,Female,17932,2433,48,Philippines
8461,40,Local-gov,84200,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Other,Female,29534,2539,52,Thailand
8462,22,Private,183320,HS-grad,9,Divorced,Adm-clerical,Unmarried,Other,Female,6898,2501,14,Thailand
8463,79,Private,33064,Some-college,2,Never-married,Prof-specialty,Wife,Black,Female,13655,1783,42,Taiwan
8464,18,Private,174989,HS-grad,11,Divorced,Craft-repair,Wife,White,Female,9403,2564,39,South
8465,40,Private,182100,Some-college,8,Never-married,Sales,Not-in-family,Other,Female,6757,1410,51,Cambodia
8466,56,Private,171909,Bachelors,10,Divorced,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,39926,1009,32,Laos
8467,28,Private,187410,Some-college,10,Never-married,Adm-clerical,Unmarried,Other,Female,6028,3013,41,Peru
8468,89,Private,294330,Assoc-acdm,10,Never-married,Other-service,Own-child,White,Female,15907,2906,36,Nicaragua
8469,17,Private,236006,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Female,22330,1820,39,Ecuador
8470,65,Local-gov,100439,Some-college,9,Married-civ-spouse,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,39217,1641,45,Philippines
8471,48,Self-emp-not-inc,225805,Some-college,8,Never-married,Prof-specialty,Wife,Black,Female,7801,4345,51,Taiwan
8472,71,State-gov,146340,HS-grad,8,Never-married,Other-service,Wife,Amer-Indian-Eskimo,Female,21259,2107,7,Honduras
8473,57,Local-gov,270486,HS-grad,11,Never-married,Sales,Not-in-family,White,Female,36015,2652,27,Holand-Netherlands
8474,27,Private,180178,11th,13,Widowed,Adm-clerical,Not-in-family,White,Female,9191,443,42,Holand-Netherlands
8475,33,Private,99413,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,5138,4319,40,Honduras
8476,18,Local-gov,89002,HS-grad,9,Married-civ-spouse,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,8872,2387,42,France
8477,50,Private,274113,HS-grad,9,Separated,Adm-clerical,Wife,Black,Female,15879,3516,33,Guatemala
8478,31,Private,126483,Masters,6,Never-married,Other-service,Not-in-family,Other,Female,2074,3314,58,United-States
8479,40,Private,104445,Bachelors,11,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,35267,2118,37,Philippines
8480,85,Private,160638,Some-college,12,Never-married,Sales,Wife,White,Female,3124,417,33,Cambodia
8481,17,Private,142959,HS-grad,10,Divorced,Prof-specialty,Other-relative,Black,Female,26555,2645,43,Japan
8482,45,Local-gov,144341,Some-college,13,Never-married,Adm-clerical,Wife,Black,Female,38522,308,41,Trinadad&Tobago
8483,49,Private,89001,Some-college,11,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,40631,4324,35,Ecuador
8484,21,Private,128339,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,18746,3261,40,Peru
8485,19,Private,278433,12th,1,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,4651,3449,43,Jamaica
8486,33,Private,198539,Prof-school,8,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,37949,1997,35,Mexico
8487,77,Private,66544,HS-grad,10,Married-AF-spouse,Machine-op-inspct,Not-in-family,Black,Female,17769,2645,42,Trinadad&Tobago
8488,74,Private,84021,Bachelors,10,Never-married,Transport-moving,Not-in-family,Black,Female,13052,2951,38,Scotland
8489,37,Private,20646,HS-grad,3,Widowed,Other-service,Not-in-family,White,Female,18647,851,41,Nicaragua
8490,24,Private,14839,Some-college,12,Married-civ-spouse,Other-service,Not-in-family,White,Female,40040,4004,41,Mexico
8491,80,State-gov,214394,12th,11,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,19149,957,44,Jamaica
8492,64,Private,74224,Some-college,10,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,27189,3505,55,Columbia
8493,60,Private,39909,Some-college,16,Never-married,Adm-clerical,Other-relative,Black,Female,4664,1432,41,Cambodia
8494,73,Private,97249,10th,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,13125,336,51,France
8495,41,Private,101566,Prof-school,11,Divorced,Machine-op-inspct,Own-child,White,Female,30918,1260,34,Guatemala
8496,88,Self-emp-not-inc,141496,Some-college,8,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,23896,2521,36,Haiti
8497,45,Private,132703,HS-grad,10,Never-married,Prof-specialty,Wife,Black,Female,7228,0,44,Poland
8498,44,Self-emp-not-inc,220699,Bachelors,15,Married-civ-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,17958,1003,38,Portugal
8499,28,Private,229595,HS-grad,8,Divorced,Adm-clerical,Own-child,White,Female,2219,2687,60,Vietnam
8500,30,Private,209033,Masters,16,Married-spouse-absent,Farming-fishing,Unmarried,White,Female,23565,1786,32,Poland
8501,24,Private,234930,HS-grad,19,Never-married,Tech-support,Unmarried,White,Female,24102,905,44,India
8502,80,Private,267317,HS-grad,11,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,867,1960,48,Poland
8503,27,Private,180955,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,6575,2045,39,Thailand
8504,75,Private,33688,Some-college,8,Divorced,Other-service,Own-child,Asian-Pac-Islander,Female,7047,2349,50,Yugoslavia
8505,48,Private,146078,HS-grad,11,Separated,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,37902,421,39,Italy
8506,75,Self-emp-not-inc,236052,11th,10,Never-married,Adm-clerical,Wife,Other,Female,22009,1,34,Germany
8507,71,Private,149427,HS-grad,18,Divorced,Adm-clerical,Other-relative,Other,Female,6133,3333,45,Honduras
8508,87,Private,190640,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Female,30093,765,36,Italy
8509,40,Self-emp-not-inc,267144,Assoc-voc,17,Never-married,Exec-managerial,Unmarried,Black,Female,6678,2395,39,Italy
8510,46,State-gov,123798,Assoc-acdm,10,Divorced,Sales,Other-relative,White,Female,40876,147,38,China
8511,88,Local-gov,169339,12th,16,Divorced,Sales,Unmarried,White,Female,245,975,50,Iran
8512,40,Private,246154,HS-grad,10,Never-married,Prof-specialty,Unmarried,Black,Female,21985,3164,41,Holand-Netherlands
8513,27,Private,51508,HS-grad,11,Divorced,Priv-house-serv,Not-in-family,White,Female,0,3152,38,Hungary
8514,27,Private,227039,Some-college,11,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Female,1701,3694,37,Greece
8515,21,Private,50594,Assoc-voc,17,Separated,Sales,Wife,Black,Female,28775,1442,47,Ireland
8516,23,Private,174830,Some-college,9,Never-married,Farming-fishing,Wife,White,Female,3496,4382,52,Canada
8517,27,Private,185094,Masters,9,Never-married,Exec-managerial,Unmarried,Black,Female,33577,3550,61,Greece
8518,17,Local-gov,129404,Bachelors,10,Widowed,Farming-fishing,Unmarried,Other,Female,34936,4469,40,Germany
8519,74,Local-gov,383780,11th,17,Never-married,Adm-clerical,Unmarried,Other,Female,27797,0,38,South
8520,17,State-gov,196137,Bachelors,10,Widowed,Sales,Wife,Other,Female,1209,1492,42,Vietnam
8521,72,Private,152781,11th,16,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,26667,3492,49,Poland
8522,60,Private,165825,9th,9,Divorced,Other-service,Unmarried,White,Female,16596,2779,52,Cuba
8523,38,Local-gov,155077,11th,19,Married-civ-spouse,Exec-managerial,Unmarried,Black,Female,3680,2477,34,Mexico
8524,56,Private,164828,Some-college,11,Divorced,Other-service,Not-in-family,Other,Female,0,3904,6,India
8525,31,Self-emp-inc,212873,7th-8th,8,Divorced,Other-service,Unmarried,Black,Female,25022,3195,23,Laos
8526,69,Private,195728,Bachelors,8,Never-married,Adm-clerical,Own-child,Black,Female,27464,3837,46,Columbia
