,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
7899,42,Without-pay,1171517,Assoc-voc,Never-married,Prof-specialty,Husband,White,Male,50,Honduras
7900,73,Without-pay,1360855,5th-6th,Married-civ-spouse,Prof-specialty,Other-relative,Other,Male,65,Iran
7901,57,Federal-gov,1137829,7th-8th,Widowed,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,68,Mexico
7902,87,Self-emp-not-inc,509648,Bachelors,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,34,El-Salvador
7903,50,State-gov,493265,Masters, Separated,Exec-managerial,Husband,Other,Female,48,Germany
7904,17,Without-pay,944678,Assoc-acdm, Separated,Adm-clerical,Other-relative,Other,Female,12,Hong
7905,65,Without-pay,1343658,Prof-school,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,34,Taiwan
7906,57,Self-emp-inc,524440,Doctorate,Married-spouse-absent,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,9,Portugal
7907,17,Self-emp-inc,782253,Masters,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,34,Trinadad&Tobago
7908,18,Private,462802,12th,Married-spouse-absent,Adm-clerical,Wife,Black,Female,5,Thailand
7909,66,State-gov,187696,12th,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Male,34,France
7910,54,Without-pay,1397569,Assoc-acdm,Married-spouse-absent,Tech-support,Other-relative,Asian-Pac-Islander,Female,1,Hong
7911,52,Private,385140,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,75,Honduras
7912,46,State-gov,370026,Bachelors,Never-married,Machine-op-inspct,Other-relative,Black,Female,18,Italy
7913,44,Without-pay,970901,Some-college,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Female,47,Puerto-Rico
7914,48,Self-emp-not-inc,473375,11th,Married-AF-spouse,Transport-moving,Wife,Black,Male,59,Peru
7915,35,Without-pay,676690,7th-8th,Married-civ-spouse,Sales,Unmarried,Other,Female,24,Peru
7916,28,Federal-gov,204870,7th-8th,Married-spouse-absent,Priv-house-serv,Wife,Asian-Pac-Islander,Male,21,China
7917,46,Federal-gov,645863,Bachelors,Divorced,Protective-serv,Wife,Other,Male,92,Ireland
7918,32,Private,151656,Assoc-acdm,Widowed,Sales,Wife,Black,Female,94,England
7919,84,Local-gov,946182,HS-grad,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,24,Laos
7920,40,Without-pay,984976,Assoc-voc,Widowed,Armed-Forces,Wife,Asian-Pac-Islander,Female,84,El-Salvador
7921,78,Self-emp-not-inc,308302,7th-8th,Widowed,Adm-clerical,Own-child,Asian-Pac-Islander,Male,78,El-Salvador
7922,74,Local-gov,410911,Assoc-acdm,Widowed,Other-service,Wife,Amer-Indian-Eskimo,Female,99,Outlying-US(Guam-USVI-etc)
7923,31,Self-emp-not-inc,778850,12th,Widowed,Sales,Unmarried,Other,Female,68,Hungary
7924,86,Federal-gov,415652,Preschool,Widowed,Farming-fishing,Own-child,White,Male,25,Greece
7925,47,Self-emp-inc,559205,Masters,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,17,Portugal
7926,61,State-gov,675705,Assoc-voc, Separated,Prof-specialty,Husband,Other,Female,81,Cambodia
7927,42,Federal-gov,449601,9th,Married-spouse-absent,Other-service,Husband,Asian-Pac-Islander,Female,23,Hong
7928,18,Federal-gov,651671,Assoc-acdm, Separated,Armed-Forces,Other-relative,White,Female,29,Columbia
7929,80,Local-gov,1045858,9th,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,38,Iran
7930,84,Self-emp-not-inc,785270,Preschool,Married-AF-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,12,Outlying-US(Guam-USVI-etc)
7931,27,Private,1143380,Preschool,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Male,38,Germany
7932,42,Without-pay,1296574,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,68,Vietnam
7933,28,Federal-gov,590322,Assoc-acdm,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,7,Honduras
7934,70,Without-pay,894351,10th,Divorced,Armed-Forces,Unmarried,Asian-Pac-Islander,Female,86,Vietnam
7935,84,Without-pay,875848,12th,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,64,England
7936,55,State-gov,848790,5th-6th,Married-AF-spouse,Farming-fishing,Not-in-family,Black,Male,82,Ireland
7937,63,Local-gov,162070,1st-4th,Married-AF-spouse,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,73,Nicaragua
7938,55,Local-gov,1442639,HS-grad,Married-spouse-absent,Handlers-cleaners,Other-relative,Black,Male,74,Hungary
7939,88,Self-emp-not-inc,638210,1st-4th,Widowed,Prof-specialty,Wife,Other,Male,89,Honduras
7940,26,Self-emp-not-inc,1449998,9th,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,19,Ireland
7941,78,Private,977890,Masters,Married-civ-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,51,Thailand
7942,84,State-gov,1465641,Some-college, Separated,Priv-house-serv,Other-relative,White,Female,78,Iran
7943,32,Private,1427821,11th,Married-civ-spouse,Tech-support,Wife,Other,Female,15,Peru
7944,87,Federal-gov,1382084,11th,Married-civ-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,81,Jamaica
7945,45,Without-pay,1477082,Masters,Widowed,Farming-fishing,Own-child,White,Male,88,Jamaica
7946,31,Federal-gov,1246703,10th,Married-spouse-absent,Priv-house-serv,Own-child,White,Female,57,Poland
7947,22,Local-gov,1474452,Masters,Widowed,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,13,Germany
7948,30,State-gov,1155549,Doctorate,Married-AF-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,29,Guatemala
7949,24,Private,1230152,12th,Married-spouse-absent,Craft-repair,Wife,White,Female,4,Japan
7950,23,Private,1377579,7th-8th,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,30,Thailand
7951,48,Without-pay,1439125,Bachelors, Separated,Sales,Not-in-family,Black,Male,27,Yugoslavia
7952,89,Self-emp-inc,995070,HS-grad,Widowed,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,1,Italy
7953,86,Local-gov,1236969,Bachelors,Divorced,Tech-support,Unmarried,Other,Male,61,Ireland
7954,56,Private,370122,1st-4th,Married-AF-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Female,76,Trinadad&Tobago
7955,24,Without-pay,65801,Assoc-acdm, Separated,Transport-moving,Own-child,White,Female,30,Honduras
7956,25,Self-emp-inc,72154,Assoc-voc,Never-married,Handlers-cleaners,Unmarried,Black,Male,62,Iran
7957,28,Local-gov,113451,Some-college,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,77,Yugoslavia
7958,89,State-gov,286055,5th-6th,Divorced,Craft-repair,Other-relative,Asian-Pac-Islander,Female,84,Hungary
7959,76,Without-pay,166897,Assoc-acdm,Divorced,Protective-serv,Other-relative,Other,Female,26,Yugoslavia
7960,33,Private,966032,Masters, Separated,Machine-op-inspct,Husband,White,Male,8,Nicaragua
7961,71,Without-pay,1273461,Assoc-acdm, Separated,Transport-moving,Other-relative,Other,Female,98,Germany
7962,66,Without-pay,1121193,Prof-school,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,48,Iran
7963,37,State-gov,36829,5th-6th, Separated,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,35,Yugoslavia
7964,35,State-gov,508291,Doctorate,Never-married,Prof-specialty,Other-relative,White,Female,69,Honduras
7965,28,Self-emp-inc,42410,10th,Divorced,Craft-repair,Husband,White,Male,19,Hong
7966,36,State-gov,442525,10th, Separated,Armed-Forces,Not-in-family,Black,Male,93,Iran
7967,48,Self-emp-not-inc,988436,Masters, Separated,Tech-support,Husband,White,Female,32,Columbia
7968,79,Local-gov,1147546,12th, Separated,Other-service,Wife,Asian-Pac-Islander,Male,1,Hong
7969,55,Self-emp-not-inc,896793,Prof-school,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,82,Mexico
7970,72,Self-emp-not-inc,1132607,12th,Divorced,Machine-op-inspct,Unmarried,White,Female,53,Iran
7971,24,Self-emp-not-inc,143165,Prof-school, Separated,Craft-repair,Other-relative,Asian-Pac-Islander,Female,13,Scotland
7972,23,Federal-gov,415719,5th-6th,Married-AF-spouse,Armed-Forces,Own-child,Black,Female,95,Thailand
7973,73,Self-emp-inc,180425,HS-grad,Divorced,Armed-Forces,Unmarried,White,Female,96,Germany
7974,51,Local-gov,592864,10th,Divorced,Transport-moving,Unmarried,White,Male,13,Portugal
7975,30,Private,1375513,1st-4th,Married-AF-spouse,Handlers-cleaners,Wife,Other,Male,41,Columbia
7976,61,State-gov,566882,1st-4th, Separated,Farming-fishing,Unmarried,Black,Female,64,South
7977,80,Self-emp-inc,152328,Prof-school,Widowed,Protective-serv,Other-relative,Asian-Pac-Islander,Female,66,Ireland
7978,73,State-gov,1140806,Assoc-acdm,Widowed,Handlers-cleaners,Wife,Other,Male,26,Puerto-Rico
7979,26,Without-pay,19194,9th,Married-AF-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,30,Japan
7980,32,Local-gov,1463347,11th,Married-spouse-absent,Protective-serv,Husband,Asian-Pac-Islander,Male,3,China
7981,60,Local-gov,222385,5th-6th,Widowed,Handlers-cleaners,Other-relative,Black,Male,56,Puerto-Rico
7982,51,Local-gov,782342,9th,Married-spouse-absent,Other-service,Husband,White,Female,23,India
7983,66,State-gov,1113041,5th-6th,Divorced,Protective-serv,Husband,Black,Male,57,Hungary
7984,77,Self-emp-inc,795971,5th-6th,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,62,Hong
7985,53,Local-gov,1335096,9th,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,48,United-States
7986,31,Self-emp-inc,91402,HS-grad,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,65,Guatemala
7987,74,Local-gov,314814,1st-4th,Married-civ-spouse,Farming-fishing,Other-relative,Other,Female,2,Greece
7988,55,Self-emp-inc,912619,5th-6th,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2,Germany
7989,56,Private,1403783,Preschool, Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,31,Taiwan
7990,34,Federal-gov,744901,Some-college,Married-AF-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,79,Hong
7991,43,State-gov,530017,Masters,Divorced,Other-service,Not-in-family,White,Female,16,China
7992,38,Self-emp-not-inc,1372491,Doctorate,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,24,Iran
7993,46,Self-emp-inc,1194951,7th-8th,Married-AF-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,11,Columbia
7994,47,Without-pay,1112551,Masters,Widowed,Prof-specialty,Husband,White,Female,19,Germany
7995,20,Federal-gov,1056965,Assoc-acdm, Separated,Other-service,Other-relative,Asian-Pac-Islander,Male,51,Hungary
7996,77,Private,1279249,11th,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,56,Japan
7997,57,Self-emp-inc,1298558,11th, Separated,Protective-serv,Unmarried,Black,Female,72,Germany
7998,79,Local-gov,1027754,Doctorate,Widowed,Tech-support,Husband,Black,Male,53,Cambodia
7999,43,Private,544821,Masters,Never-married,Farming-fishing,Unmarried,Other,Male,26,Jamaica
8000,48,Private,538023,Assoc-acdm,Widowed,Adm-clerical,Husband,Black,Female,8,Greece
8001,45,Private,1330744,Assoc-acdm,Married-spouse-absent,Handlers-cleaners,Own-child,Other,Female,25,England
8002,72,State-gov,934433,Bachelors,Married-AF-spouse,Transport-moving,Unmarried,White,Male,1,Ecuador
8003,60,Without-pay,1291274,Prof-school,Married-civ-spouse,Protective-serv,Unmarried,Other,Male,61,Hungary
8004,21,Self-emp-inc,1483640,Doctorate, Separated,Farming-fishing,Other-relative,Other,Female,1,Ecuador
8005,64,Self-emp-inc,884122,HS-grad,Married-AF-spouse,Handlers-cleaners,Husband,Black,Female,39,Guatemala
8006,29,State-gov,216384,5th-6th,Divorced,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,91,Guatemala
8007,23,Federal-gov,577022,5th-6th,Widowed,Sales,Husband,Black,Female,28,Jamaica
8008,42,Without-pay,393060,Doctorate,Never-married,Tech-support,Own-child,White,Female,29,France
8009,29,Self-emp-not-inc,535251,1st-4th,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,95,South
8010,84,Self-emp-inc,796009,12th, Separated,Farming-fishing,Unmarried,Black,Female,21,Puerto-Rico
8011,60,Local-gov,911478,10th,Never-married,Other-service,Other-relative,Other,Female,21,Guatemala
8012,61,Self-emp-inc,699193,Doctorate,Married-AF-spouse,Tech-support,Own-child,Other,Male,52,Hong
8013,39,Self-emp-inc,1149947,10th,Married-AF-spouse,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,49,Portugal
8014,90,Self-emp-inc,820857,7th-8th,Divorced,Adm-clerical,Wife,Other,Male,66,Cuba
8015,47,Without-pay,531893,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,Other,Male,12,Japan
8016,39,Without-pay,1150720,Bachelors,Divorced,Priv-house-serv,Husband,Black,Female,72,Japan
8017,30,Private,81228,Assoc-voc,Married-AF-spouse,Handlers-cleaners,Own-child,Black,Female,83,France
8018,60,Federal-gov,491243,1st-4th,Widowed,Handlers-cleaners,Not-in-family,Other,Male,61,Scotland
8019,50,State-gov,732805,12th,Married-spouse-absent,Other-service,Unmarried,White,Male,7,United-States
8020,68,Self-emp-inc,1450526,Assoc-acdm,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Female,68,Guatemala
8021,79,Local-gov,1370930,Some-college,Widowed,Sales,Not-in-family,Other,Female,65,Taiwan
8022,87,Federal-gov,1445346,HS-grad,Widowed,Tech-support,Not-in-family,Black,Female,36,Yugoslavia
8023,52,Self-emp-inc,967180,5th-6th, Separated,Armed-Forces,Not-in-family,Black,Female,94,Nicaragua
8024,83,Private,237842,Some-college,Married-AF-spouse,Other-service,Other-relative,Black,Male,83,Japan
8025,42,Federal-gov,284067,Some-college, Separated,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,66,South
8026,38,State-gov,686979,Masters,Divorced,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,90,France
8027,18,Self-emp-not-inc,1319797,Assoc-acdm,Married-spouse-absent,Sales,Husband,Asian-Pac-Islander,Female,13,China
8028,29,Without-pay,1350850,9th,Divorced,Adm-clerical,Not-in-family,Black,Female,24,Thailand
8029,88,State-gov,919808,Assoc-voc,Married-civ-spouse,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,97,Canada
8030,42,Private,1245356,Masters,Married-civ-spouse,Other-service,Other-relative,Amer-Indian-Eskimo,Male,44,France
8031,66,Local-gov,594087,7th-8th,Widowed,Priv-house-serv,Wife,Asian-Pac-Islander,Female,31,El-Salvador
8032,34,Self-emp-not-inc,805147,5th-6th,Married-AF-spouse,Handlers-cleaners,Own-child,Black,Female,5,Mexico
8033,89,Self-emp-inc,1084307,Assoc-voc,Married-civ-spouse,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Female,29,Thailand
8034,32,Self-emp-inc,1165476,10th,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Female,8,Hong
8035,69,Private,437912,9th,Widowed,Transport-moving,Unmarried,Asian-Pac-Islander,Female,97,Philippines
8036,50,Local-gov,49015,Assoc-acdm,Married-spouse-absent,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,72,Mexico
8037,86,Without-pay,807206,Prof-school,Divorced,Machine-op-inspct,Unmarried,Black,Male,4,Ireland
8038,52,Self-emp-not-inc,102243,9th,Widowed,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,69,El-Salvador
8039,29,Local-gov,69634,Bachelors,Never-married,Protective-serv,Wife,Other,Female,71,Vietnam
8040,41,Local-gov,487432,Bachelors,Divorced,Farming-fishing,Other-relative,White,Male,39,Dominican-Republic
8041,63,Self-emp-not-inc,356932,Assoc-voc,Widowed,Sales,Wife,White,Female,16,Greece
8042,35,Private,799814,5th-6th,Married-civ-spouse,Adm-clerical,Wife,Other,Female,47,Poland
8043,77,Self-emp-inc,243287,10th,Married-spouse-absent,Armed-Forces,Other-relative,Black,Female,21,Ireland
8044,74,Self-emp-not-inc,1256004,5th-6th, Separated,Sales,Own-child,Other,Female,80,Cambodia
8045,33,Self-emp-inc,783884,Preschool,Married-civ-spouse,Priv-house-serv,Wife,White,Male,19,Ecuador
8046,44,Private,37649,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,35,Philippines
8047,77,Private,1400557,10th,Married-spouse-absent,Transport-moving,Husband,Other,Female,25,Thailand
8048,29,Federal-gov,1415420,10th,Divorced,Prof-specialty,Not-in-family,Black,Male,67,Nicaragua
8049,56,Local-gov,489864,9th, Separated,Sales,Wife,White,Male,84,Germany
8050,80,Self-emp-not-inc,1055815,Assoc-acdm,Never-married,Sales,Own-child,White,Male,33,Columbia
8051,21,Self-emp-not-inc,1321062,Preschool,Divorced,Armed-Forces,Husband,Black,Female,42,Germany
8052,52,Private,594964,9th,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Male,99,India
8053,39,Self-emp-inc,732174,Assoc-acdm,Divorced,Prof-specialty,Unmarried,Other,Female,55,Scotland
8054,65,Self-emp-inc,1210827,9th,Divorced,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,3,Germany
8055,40,State-gov,565407,9th,Never-married,Protective-serv,Wife,Black,Female,53,Laos
8056,75,Federal-gov,641865,10th,Never-married,Priv-house-serv,Husband,Asian-Pac-Islander,Female,33,Jamaica
8057,58,Federal-gov,428019,12th,Widowed,Tech-support,Husband,Amer-Indian-Eskimo,Female,40,India
8058,82,State-gov,214142,9th, Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,24,Haiti
8059,88,Without-pay,378221,Prof-school,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Female,81,Taiwan
8060,30,State-gov,497982,11th, Separated,Transport-moving,Husband,White,Female,82,Nicaragua
8061,60,Local-gov,1245719,Prof-school, Separated,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,50,Yugoslavia
8062,78,Self-emp-not-inc,621056,Doctorate,Never-married,Priv-house-serv,Own-child,White,Female,77,Hong
8063,38,State-gov,95857,Doctorate,Widowed,Transport-moving,Not-in-family,Other,Female,18,Greece
8064,73,Self-emp-not-inc,772537,1st-4th,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,99,United-States
8065,64,Without-pay,362951,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Own-child,Other,Female,4,Trinadad&Tobago
8066,44,Federal-gov,642757,1st-4th,Married-AF-spouse,Transport-moving,Other-relative,Other,Female,36,Vietnam
8067,57,Without-pay,263750,9th,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,41,Guatemala
8068,37,State-gov,1209875,Prof-school,Married-spouse-absent,Protective-serv,Husband,Asian-Pac-Islander,Female,81,Philippines
8069,39,Self-emp-not-inc,107889,1st-4th,Married-civ-spouse,Craft-repair,Unmarried,White,Female,12,Germany
8070,84,Self-emp-inc,619260,Assoc-voc,Widowed,Prof-specialty,Other-relative,Black,Male,14,Peru
8071,89,Local-gov,1000388,Bachelors,Married-AF-spouse,Transport-moving,Unmarried,Black,Female,4,Laos
8072,43,Local-gov,34410,12th,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,24,Nicaragua
8073,61,Federal-gov,428602,12th,Married-AF-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,21,Puerto-Rico
8074,77,Federal-gov,501451,11th,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,48,Hong
8075,25,Self-emp-inc,1058070,Doctorate,Married-AF-spouse,Sales,Husband,White,Female,97,Dominican-Republic
8076,56,Self-emp-not-inc,927519,Preschool,Married-AF-spouse,Priv-house-serv,Wife,Asian-Pac-Islander,Female,23,Columbia
8077,73,State-gov,438664,9th,Widowed,Other-service,Husband,Black,Female,29,Ireland
8078,90,Local-gov,1333739,10th,Widowed,Exec-managerial,Not-in-family,White,Male,80,Canada
8079,19,Local-gov,403642,Masters,Widowed,Other-service,Wife,Asian-Pac-Islander,Female,39,Thailand
8080,79,Federal-gov,99430,Bachelors,Married-AF-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,88,Puerto-Rico
8081,84,Local-gov,1300258,Assoc-voc,Never-married,Protective-serv,Unmarried,White,Female,47,Hungary
8082,78,Self-emp-inc,1203659,HS-grad,Married-spouse-absent,Armed-Forces,Not-in-family,Other,Female,69,Dominican-Republic
8083,33,Without-pay,1269931,Preschool,Married-civ-spouse,Craft-repair,Husband,Other,Male,83,Honduras
8084,25,State-gov,597403,Some-college,Widowed,Protective-serv,Husband,Other,Female,25,Poland
8085,85,Without-pay,58458,Masters,Married-AF-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,34,France
8086,41,Private,229394,5th-6th,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Female,74,United-States
8087,50,State-gov,450057,9th,Married-civ-spouse,Sales,Husband,Other,Female,27,El-Salvador
8088,43,Without-pay,721891,Preschool,Divorced,Exec-managerial,Own-child,Other,Female,12,Greece
8089,38,Federal-gov,1481550,Some-college,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,93,Hungary
8090,54,Local-gov,1128772,Preschool,Widowed,Exec-managerial,Other-relative,Other,Male,26,Yugoslavia
