,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
9626,29,Self-emp-inc,959404,11th,Married-spouse-absent,Armed-Forces,Not-in-family,White,Male,28,England
9627,81,Self-emp-inc,1478916,Masters, Separated,Prof-specialty,Unmarried,Black,Male,70,Philippines
9628,23,Private,972320,Masters,Divorced,Armed-Forces,Not-in-family,Other,Male,8,India
9629,70,Private,178931,Preschool, Separated,Craft-repair,Unmarried,White,Male,6,Puerto-Rico
9630,50,Self-emp-inc,616579,Preschool,Married-AF-spouse,Adm-clerical,Husband,White,Male,24,El-Salvador
9631,60,Local-gov,748479,Some-college, Separated,Sales,Husband,Amer-Indian-Eskimo,Male,44,Portugal
9632,72,Private,99487,Some-college,Married-spouse-absent,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,48,Honduras
9633,33,Without-pay,588531,Masters,Widowed,Tech-support,Not-in-family,Other,Male,3,Trinadad&Tobago
9634,47,Without-pay,1128477,Prof-school,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,18,Italy
9635,29,Local-gov,137114,Assoc-acdm,Never-married,Transport-moving,Unmarried,Black,Male,47,Peru
9636,80,State-gov,1192520,Preschool, Separated,Exec-managerial,Wife,White,Male,82,France
9637,30,Without-pay,1426620,10th, Separated,Machine-op-inspct,Not-in-family,Other,Male,82,Cambodia
9638,66,State-gov,453909,Prof-school,Married-spouse-absent,Other-service,Unmarried,White,Male,51,Japan
9639,79,Private,899376,5th-6th,Widowed,Armed-Forces,Husband,Asian-Pac-Islander,Male,49,Scotland
9640,71,Federal-gov,939432,10th,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,76,Peru
9641,17,Private,1065758,Assoc-voc,Married-spouse-absent,Other-service,Other-relative,Other,Male,9,Dominican-Republic
9642,52,Private,1397664,11th,Married-spouse-absent,Adm-clerical,Husband,White,Male,91,Yugoslavia
9643,61,Without-pay,665425,HS-grad,Married-civ-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,14,South
9644,18,Local-gov,976774,Some-college,Married-spouse-absent,Tech-support,Own-child,Black,Male,96,Haiti
9645,51,Self-emp-inc,205437,Bachelors,Divorced,Farming-fishing,Unmarried,Other,Male,16,Italy
9646,71,State-gov,50648,5th-6th, Separated,Prof-specialty,Own-child,White,Male,52,Laos
9647,25,State-gov,818585,Preschool,Widowed,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,60,Cuba
9648,73,State-gov,1086102,Preschool,Married-AF-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Male,59,Yugoslavia
9649,46,Private,754272,Bachelors, Separated,Tech-support,Unmarried,Other,Male,30,Germany
9650,43,Local-gov,657171,HS-grad,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,46,South
9651,40,Local-gov,604794,1st-4th,Widowed,Protective-serv,Other-relative,Asian-Pac-Islander,Male,5,Japan
9652,86,Without-pay,600724,Prof-school, Separated,Protective-serv,Wife,Black,Male,78,Scotland
9653,78,Federal-gov,1469245,5th-6th,Married-AF-spouse,Other-service,Not-in-family,Other,Male,87,Jamaica
9654,35,State-gov,1441521,Assoc-voc,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,37,Peru
9655,21,Federal-gov,142472,Masters,Divorced,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,63,Vietnam
9656,40,Self-emp-inc,810745,7th-8th,Divorced,Other-service,Not-in-family,Other,Male,36,Puerto-Rico
9657,55,Private,408141,12th,Divorced,Sales,Husband,Other,Male,52,Germany
9658,57,Self-emp-not-inc,320503,10th, Separated,Machine-op-inspct,Own-child,Black,Male,84,France
9659,82,Self-emp-inc,1297171,10th,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,77,Jamaica
9660,72,Private,723625,Bachelors, Separated,Handlers-cleaners,Husband,Black,Male,83,Scotland
9661,59,Local-gov,900852,7th-8th,Married-civ-spouse,Tech-support,Wife,Other,Male,14,China
9662,19,Without-pay,1288508,Bachelors,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,57,Germany
9663,61,Local-gov,1267374,Assoc-voc, Separated,Transport-moving,Own-child,Other,Male,46,Hong
9664,39,Federal-gov,1350009,Masters,Married-civ-spouse,Prof-specialty,Unmarried,Black,Male,88,Japan
9665,80,Local-gov,131605,Some-college, Separated,Handlers-cleaners,Wife,Other,Male,7,Haiti
9666,75,Federal-gov,309415,9th,Married-spouse-absent,Armed-Forces,Wife,Amer-Indian-Eskimo,Male,52,Hungary
9667,90,Private,292785,1st-4th,Divorced,Exec-managerial,Husband,Black,Male,40,Cuba
9668,72,Federal-gov,1262507,11th,Widowed,Sales,Wife,White,Male,5,Laos
9669,36,State-gov,1314349,10th,Married-AF-spouse,Handlers-cleaners,Own-child,Black,Male,86,Taiwan
9670,86,Private,403817,5th-6th,Married-spouse-absent,Transport-moving,Not-in-family,Other,Male,24,Philippines
9671,58,Private,1270342,Prof-school,Never-married,Farming-fishing,Not-in-family,Other,Male,40,Philippines
9672,79,Self-emp-inc,1007620,Prof-school,Divorced,Sales,Other-relative,Asian-Pac-Islander,Male,29,Canada
9673,74,State-gov,1107211,Doctorate,Married-AF-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,27,Dominican-Republic
9674,28,State-gov,826953,Some-college,Never-married,Craft-repair,Other-relative,White,Male,25,Philippines
9675,64,State-gov,1421770,12th,Divorced,Armed-Forces,Wife,Other,Male,58,Scotland
9676,54,Self-emp-inc,1259852,12th,Never-married,Sales,Not-in-family,White,Male,30,Nicaragua
9677,29,Federal-gov,229206,HS-grad,Married-spouse-absent,Farming-fishing,Own-child,White,Male,25,Honduras
9678,57,Private,465620,1st-4th, Separated,Tech-support,Own-child,Other,Male,23,Peru
9679,68,Self-emp-not-inc,792995,Some-college,Married-spouse-absent,Craft-repair,Wife,Other,Male,37,France
9680,75,Self-emp-not-inc,108884,10th,Divorced,Machine-op-inspct,Unmarried,Black,Male,80,Dominican-Republic
9681,70,Federal-gov,141158,Assoc-acdm,Married-civ-spouse,Other-service,Unmarried,Other,Male,5,Iran
9682,77,Federal-gov,298481,Assoc-acdm,Married-civ-spouse,Farming-fishing,Wife,Other,Male,57,Guatemala
9683,45,Federal-gov,536716,9th,Never-married,Craft-repair,Unmarried,White,Male,61,Scotland
9684,53,State-gov,794195,11th,Never-married,Farming-fishing,Wife,Black,Male,65,France
9685,51,State-gov,103092,12th, Separated,Prof-specialty,Wife,Asian-Pac-Islander,Male,27,Philippines
9686,61,Private,366137,12th,Divorced,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,56,India
9687,55,Private,907109,Assoc-voc,Married-spouse-absent,Tech-support,Own-child,Black,Male,13,Philippines
9688,70,Self-emp-inc,1434643,5th-6th, Separated,Craft-repair,Wife,Asian-Pac-Islander,Male,34,Outlying-US(Guam-USVI-etc)
9689,34,Federal-gov,440499,Bachelors,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,20,Ireland
9690,70,Self-emp-not-inc,155927,5th-6th,Divorced,Other-service,Wife,Asian-Pac-Islander,Male,63,Jamaica
9691,25,Self-emp-not-inc,144608,Preschool,Married-AF-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,37,Puerto-Rico
9692,87,Federal-gov,1473201,Assoc-acdm,Divorced,Sales,Wife,White,Male,3,Dominican-Republic
9693,83,Private,318959,Preschool,Married-spouse-absent,Transport-moving,Unmarried,Asian-Pac-Islander,Male,74,Portugal
9694,76,Without-pay,544019,HS-grad,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,65,Haiti
9695,32,Without-pay,912206,Masters,Never-married,Prof-specialty,Wife,White,Male,81,South
9696,72,Local-gov,877733,10th,Married-spouse-absent,Exec-managerial,Husband,White,Male,17,France
9697,55,Private,1447514,Doctorate,Widowed,Handlers-cleaners,Other-relative,Black,Male,47,England
9698,40,Local-gov,868268,Assoc-acdm, Separated,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,13,China
9699,89,Local-gov,778435,12th,Married-spouse-absent,Tech-support,Wife,White,Male,17,Scotland
9700,66,State-gov,1138443,9th,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,72,Ireland
9701,90,Self-emp-not-inc,457174,Bachelors,Married-AF-spouse,Prof-specialty,Own-child,Other,Male,1,Puerto-Rico
9702,23,State-gov,167166,Some-college,Divorced,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,97,India
9703,17,Private,227167,Some-college,Married-AF-spouse,Protective-serv,Not-in-family,White,Male,68,Japan
9704,30,Without-pay,1320713,7th-8th,Married-spouse-absent,Machine-op-inspct,Wife,White,Male,90,Greece
9705,64,Local-gov,150273,Assoc-acdm,Married-AF-spouse,Priv-house-serv,Not-in-family,White,Male,59,Laos
9706,81,Private,614577,Assoc-voc,Widowed,Farming-fishing,Husband,Other,Male,67,Hungary
9707,49,Private,1410892,1st-4th,Married-spouse-absent,Priv-house-serv,Wife,Other,Male,96,Canada
9708,23,Without-pay,382138,Bachelors,Never-married,Handlers-cleaners,Husband,Other,Male,36,Portugal
9709,63,Local-gov,472639,1st-4th,Widowed,Priv-house-serv,Husband,White,Male,29,England
9710,90,Self-emp-not-inc,347929,Masters,Widowed,Adm-clerical,Other-relative,Black,Male,36,Japan
9711,70,Without-pay,412306,HS-grad, Separated,Sales,Wife,Amer-Indian-Eskimo,Male,83,Ireland
9712,57,Without-pay,504922,9th,Married-AF-spouse,Protective-serv,Own-child,Other,Male,62,Laos
9713,71,Without-pay,522066,Bachelors,Widowed,Protective-serv,Other-relative,Other,Male,15,Ireland
9714,34,Without-pay,514687,Doctorate,Married-civ-spouse,Other-service,Husband,White,Male,51,Outlying-US(Guam-USVI-etc)
9715,52,Without-pay,935322,10th,Widowed,Other-service,Own-child,Other,Male,60,Italy
9716,62,State-gov,469736,10th,Never-married,Machine-op-inspct,Other-relative,Black,Male,56,Holand-Netherlands
9717,61,Federal-gov,1153438,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Other,Male,77,Italy
9718,38,Local-gov,879178,12th, Separated,Exec-managerial,Other-relative,Other,Male,82,Portugal
9719,48,Without-pay,853048,9th,Divorced,Other-service,Unmarried,Other,Male,58,Canada
9720,18,Self-emp-not-inc,965095,HS-grad,Divorced,Priv-house-serv,Not-in-family,Other,Male,51,Hong
9721,36,Federal-gov,1039314,Prof-school,Widowed,Farming-fishing,Unmarried,Black,Male,47,Scotland
9722,42,Self-emp-not-inc,843720,Assoc-acdm,Widowed,Armed-Forces,Own-child,White,Male,53,Hong
9723,31,Self-emp-inc,1256163,12th,Married-spouse-absent,Sales,Husband,Black,Male,10,Germany
9724,46,State-gov,1090355,HS-grad,Married-AF-spouse,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,75,Trinadad&Tobago
9725,29,Local-gov,1262902,10th,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Male,61,Hungary
9726,72,Self-emp-not-inc,841851,Bachelors,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,88,France
9727,79,Self-emp-not-inc,961328,Doctorate,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,38,Peru
9728,17,Self-emp-inc,240514,Some-college,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,26,Iran
9729,27,Self-emp-inc,1263665,7th-8th,Widowed,Other-service,Own-child,Asian-Pac-Islander,Male,32,Japan
9730,62,Self-emp-inc,191946,1st-4th,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,60,Yugoslavia
9731,44,Without-pay,493394,HS-grad, Separated,Protective-serv,Own-child,Other,Male,40,Outlying-US(Guam-USVI-etc)
9732,79,Local-gov,1340593,Some-college,Widowed,Priv-house-serv,Other-relative,Other,Male,12,Columbia
9733,53,Without-pay,1090190,HS-grad,Never-married,Priv-house-serv,Unmarried,Black,Male,89,Japan
9734,21,Self-emp-inc,613512,Doctorate,Married-spouse-absent,Other-service,Husband,White,Male,83,United-States
9735,32,Local-gov,285498,Bachelors,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,47,France
9736,81,Local-gov,959951,Assoc-acdm,Divorced,Machine-op-inspct,Not-in-family,Black,Male,53,Japan
9737,76,State-gov,382249,1st-4th,Married-spouse-absent,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,80,Honduras
9738,51,Self-emp-not-inc,337824,Masters, Separated,Prof-specialty,Unmarried,Other,Male,35,Holand-Netherlands
9739,72,Local-gov,612757,12th,Married-AF-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,8,Columbia
9740,37,Self-emp-not-inc,1429589,Doctorate,Married-AF-spouse,Sales,Husband,White,Male,63,Puerto-Rico
9741,47,Self-emp-not-inc,303864,Some-college,Widowed,Tech-support,Husband,Amer-Indian-Eskimo,Male,51,Scotland
9742,90,Self-emp-inc,1361746,Bachelors,Married-AF-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,40,Guatemala
9743,52,Local-gov,1149490,Some-college,Widowed,Transport-moving,Husband,White,Male,65,Columbia
9744,49,Private,629928,Prof-school,Never-married,Exec-managerial,Other-relative,Black,Male,60,Cuba
9745,62,Local-gov,624499,Some-college,Divorced,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,46,Laos
9746,53,Self-emp-not-inc,1249996,Doctorate, Separated,Transport-moving,Wife,Other,Male,36,Yugoslavia
9747,81,State-gov,515442,Masters,Married-civ-spouse,Protective-serv,Own-child,White,Male,45,Greece
9748,73,Federal-gov,544031,HS-grad,Married-spouse-absent,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,91,Thailand
9749,55,Self-emp-not-inc,674812,7th-8th, Separated,Handlers-cleaners,Unmarried,Black,Male,49,Cuba
9750,62,Federal-gov,19857,12th,Married-spouse-absent,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,71,Trinadad&Tobago
9751,50,Self-emp-inc,1142499,Bachelors,Widowed,Farming-fishing,Husband,Asian-Pac-Islander,Male,88,United-States
9752,18,Self-emp-not-inc,653443,Doctorate, Separated,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,52,Portugal
9753,68,Self-emp-not-inc,620565,12th,Never-married,Transport-moving,Unmarried,Other,Male,84,England
9754,26,State-gov,104469,9th,Divorced,Exec-managerial,Other-relative,Black,Male,7,Taiwan
9755,67,Without-pay,1219500,Bachelors,Divorced,Exec-managerial,Wife,Other,Male,28,South
9756,32,Federal-gov,557462,HS-grad,Widowed,Priv-house-serv,Wife,White,Male,10,Ecuador
9757,60,Self-emp-not-inc,802035,1st-4th,Widowed,Priv-house-serv,Unmarried,Other,Male,38,Ecuador
9758,67,Self-emp-inc,643685,Bachelors, Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Male,23,Cuba
9759,48,Self-emp-not-inc,184712,1st-4th,Divorced,Exec-managerial,Unmarried,White,Male,1,Taiwan
9760,36,Private,658605,5th-6th,Divorced,Tech-support,Wife,Amer-Indian-Eskimo,Male,65,Honduras
9761,37,Local-gov,456739,12th,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Male,87,Poland
9762,63,Without-pay,501070,HS-grad,Married-AF-spouse,Adm-clerical,Not-in-family,Black,Male,32,Honduras
9763,48,Self-emp-inc,471545,11th,Married-AF-spouse,Transport-moving,Not-in-family,Black,Male,79,Nicaragua
9764,52,Federal-gov,1483221,HS-grad,Married-spouse-absent,Protective-serv,Unmarried,Asian-Pac-Islander,Male,67,Trinadad&Tobago
9765,43,Local-gov,367894,Prof-school,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,50,Taiwan
9766,20,State-gov,166039,Assoc-acdm, Separated,Farming-fishing,Own-child,Black,Male,70,China
9767,57,Private,1334706,Prof-school,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Male,35,Greece
9768,68,Local-gov,837695,Preschool,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,64,Poland
9769,54,Local-gov,905924,Assoc-voc,Married-spouse-absent,Armed-Forces,Husband,Asian-Pac-Islander,Male,64,Nicaragua
9770,90,Federal-gov,1389589,7th-8th,Divorced,Armed-Forces,Not-in-family,Other,Male,41,Poland
9771,38,Self-emp-inc,1072109,Doctorate,Married-AF-spouse,Exec-managerial,Wife,White,Male,54,Italy
9772,83,Self-emp-not-inc,481427,10th,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,24,Vietnam
9773,36,Without-pay,120042,Preschool, Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,37,El-Salvador
9774,22,Private,1482008,5th-6th,Married-spouse-absent,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,20,India
9775,30,State-gov,908565,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,67,Outlying-US(Guam-USVI-etc)
9776,25,Self-emp-inc,1223599,Assoc-acdm,Divorced,Other-service,Husband,Other,Male,62,Haiti
9777,76,Local-gov,1239218,11th, Separated,Handlers-cleaners,Wife,Black,Male,48,Mexico
9778,82,Self-emp-not-inc,266948,Masters,Widowed,Other-service,Not-in-family,Black,Male,26,Nicaragua
9779,19,Local-gov,747452,10th,Widowed,Priv-house-serv,Husband,White,Male,80,Haiti
9780,88,Self-emp-not-inc,1369513,HS-grad,Married-AF-spouse,Handlers-cleaners,Wife,Black,Male,50,France
9781,39,Self-emp-not-inc,400941,5th-6th,Married-AF-spouse,Priv-house-serv,Wife,Asian-Pac-Islander,Male,61,Cuba
9782,50,Without-pay,1348282,1st-4th,Married-spouse-absent,Armed-Forces,Unmarried,Black,Male,19,Nicaragua
9783,26,Self-emp-inc,66932,7th-8th,Married-AF-spouse,Armed-Forces,Own-child,Black,Male,81,China
9784,80,State-gov,52833,12th,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,31,Puerto-Rico
9785,41,Local-gov,39209,11th,Married-civ-spouse,Tech-support,Own-child,White,Male,15,Puerto-Rico
9786,67,Private,1229861,Some-college, Separated,Sales,Own-child,White,Male,32,Columbia
9787,42,State-gov,127667,12th,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,93,Germany
9788,59,Without-pay,390310,Assoc-acdm, Separated,Sales,Other-relative,White,Male,80,Germany
9789,52,Federal-gov,1245987,Some-college,Married-AF-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,80,India
9790,60,State-gov,597819,9th,Widowed,Handlers-cleaners,Other-relative,Black,Male,71,Guatemala
9791,77,Without-pay,1449476,Assoc-acdm,Divorced,Craft-repair,Wife,Black,Male,29,England
9792,81,State-gov,184282,Preschool,Married-civ-spouse,Protective-serv,Wife,Other,Male,49,Laos
9793,45,Self-emp-not-inc,178796,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,46,Taiwan
9794,51,Self-emp-inc,1181153,Masters, Separated,Priv-house-serv,Husband,White,Male,3,India
9795,67,Federal-gov,1302797,Assoc-acdm,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,50,United-States
9796,44,Self-emp-inc,887953,10th,Married-civ-spouse,Farming-fishing,Own-child,White,Male,41,Poland
9797,28,Local-gov,607201,Assoc-voc,Divorced,Craft-repair,Wife,Black,Male,87,South
9798,26,Private,885208,1st-4th,Widowed,Craft-repair,Wife,Black,Male,20,South
9799,79,Self-emp-inc,727871,7th-8th,Married-AF-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,31,Cambodia
9800,55,Federal-gov,88802,Assoc-acdm,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,80,South
9801,88,Without-pay,134295,Bachelors,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Male,18,Ireland
9802,28,Private,167110,10th,Married-spouse-absent,Armed-Forces,Wife,Black,Male,23,Poland
9803,21,Federal-gov,1453812,Masters,Widowed,Priv-house-serv,Unmarried,Black,Male,11,Taiwan
9804,77,Self-emp-inc,832143,Preschool,Married-civ-spouse,Protective-serv,Wife,Amer-Indian-Eskimo,Male,78,Hungary
9805,39,Local-gov,942679,Bachelors,Never-married,Other-service,Not-in-family,White,Male,63,Scotland
9806,75,Federal-gov,252576,Assoc-voc,Widowed,Machine-op-inspct,Wife,White,Male,7,Jamaica
9807,23,Private,145379,12th, Separated,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,71,Ecuador
9808,60,Without-pay,225265,Masters,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,26,Dominican-Republic
9809,90,Self-emp-not-inc,783669,Some-college,Married-spouse-absent,Armed-Forces,Own-child,White,Male,39,Poland
9810,22,State-gov,580635,5th-6th,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,90,Vietnam
9811,34,Local-gov,732218,Some-college,Married-spouse-absent,Handlers-cleaners,Other-relative,Other,Male,2,El-Salvador
9812,79,Self-emp-inc,867730,9th, Separated,Transport-moving,Wife,White,Male,50,Puerto-Rico
9813,42,Self-emp-inc,505080,Bachelors,Married-spouse-absent,Protective-serv,Not-in-family,Other,Male,19,Greece
9814,67,Without-pay,228311,10th,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,49,Dominican-Republic
9815,30,State-gov,925983,Masters, Separated,Exec-managerial,Own-child,White,Male,42,Holand-Netherlands
9816,74,Local-gov,769913,Doctorate,Married-spouse-absent,Exec-managerial,Own-child,Black,Male,64,England
9817,85,Federal-gov,756454,Prof-school,Widowed,Priv-house-serv,Husband,Other,Male,31,Honduras
9818,30,Self-emp-inc,1381538,Prof-school, Separated,Exec-managerial,Husband,White,Male,63,Guatemala
9819,27,Without-pay,192182,Preschool,Married-spouse-absent,Handlers-cleaners,Husband,Other,Male,17,Greece
9820,40,State-gov,482132,12th, Separated,Tech-support,Husband,Other,Male,29,Haiti
9821,37,Self-emp-inc,912982,11th,Married-AF-spouse,Tech-support,Other-relative,Black,Male,82,Italy
9822,85,Local-gov,295840,Prof-school,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Male,95,Taiwan
9823,80,Local-gov,495668,7th-8th,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,8,Portugal
